id_perfil,familia,sector,perfil,modalidad,carga_horaria,costo
274,actividades de enseñanza,servicio de alimento y bebida,instructor de seguridad alimentaria - nte inen 2 460: 2008,desconocida,6.0,250.0
275,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
276,actividades de enseñanza,enseñanza,atención en el hogar y la comunidad de personas con discapacidad,desconocida,6.0,250.0
277,actividades de enseñanza,servicio de alimento y bebida,instructor de seguridad alimentaria - nte inen 2 460: 2008,desconocida,6.0,250.0
278,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
279,actividades de enseñanza,enseñanza,coordinacion de centro infantil del buen vivir (cibv),desconocida,6.0,250.0
280,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
281,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
282,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
283,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
284,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
285,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
286,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
287,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
288,actividades de enseñanza,servicio de alimento y bebida,instructor de seguridad alimentaria - nte inen 2 460: 2008,desconocida,6.0,250.0
289,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
290,actividades de enseñanza,enseñanza,educación en la modalidad de atención creciendo con nuestros hijos (cnh),desconocida,6.0,250.0
291,actividades de enseñanza,enseñanza,educación en la modalidad de atención creciendo con nuestros hijos (cnh),desconocida,6.0,250.0
292,actividades de enseñanza,enseñanza,educacion de centro infantil del buen vivir,desconocida,6.0,250.0
293,actividades de enseñanza,enseñanza,educación en la modalidad de atención creciendo con nuestros hijos (cnh),desconocida,6.0,250.0
294,actividades de enseñanza,enseñanza,educacion de centro infantil del buen vivir,desconocida,6.0,250.0
295,actividades de enseñanza,enseñanza,educación en la modalidad de atención creciendo con nuestros hijos (cnh),desconocida,6.0,250.0
296,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
297,actividades de enseñanza,enseñanza,educacion de centro infantil del buen vivir,desconocida,6.0,250.0
298,actividades de enseñanza,enseñanza,educación en la modalidad de atención creciendo con nuestros hijos (cnh),desconocida,6.0,250.0
299,actividades de enseñanza,enseñanza,educacion de centro infantil del buen vivir,desconocida,6.0,250.0
300,actividades de enseñanza,enseñanza,educacion de centro infantil del buen vivir,desconocida,6.0,250.0
301,actividades de enseñanza,enseñanza,educación en la modalidad de atención creciendo con nuestros hijos (cnh),desconocida,6.0,250.0
302,actividades de enseñanza,enseñanza,educación en la modalidad de atención creciendo con nuestros hijos (cnh),desconocida,6.0,250.0
303,actividades de enseñanza,enseñanza,educacion de centro infantil del buen vivir,desconocida,6.0,250.0
304,actividades de enseñanza,enseñanza,educación en la modalidad de atención creciendo con nuestros hijos (cnh),desconocida,6.0,250.0
305,actividades de enseñanza,enseñanza,coordinacion de centro infantil del buen vivir (cibv),desconocida,6.0,250.0
306,actividades de enseñanza,enseñanza,educacion de centro infantil del buen vivir,desconocida,6.0,250.0
307,actividades de enseñanza,enseñanza,educación en la modalidad de atención creciendo con nuestros hijos (cnh),desconocida,6.0,250.0
308,actividades de enseñanza,enseñanza,educacion de centro infantil del buen vivir,desconocida,6.0,250.0
309,actividades de enseñanza,enseñanza,educación en la modalidad de atención creciendo con nuestros hijos (cnh),desconocida,6.0,250.0
310,actividades de enseñanza,enseñanza,educacion de centro infantil del buen vivir,desconocida,6.0,250.0
311,actividades de enseñanza,enseñanza,educacion de centro infantil del buen vivir,desconocida,6.0,250.0
312,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
313,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
314,actividades de enseñanza,enseñanza,coordinacion de centro infantil del buen vivir (cibv),desconocida,6.0,250.0
315,actividades de enseñanza,enseñanza,educación en la modalidad de atención creciendo con nuestros hijos (cnh),desconocida,6.0,250.0
316,actividades de enseñanza,servicio de alimento y bebida,instructor de seguridad alimentaria - nte inen 2 460: 2008,desconocida,6.0,250.0
317,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
318,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
319,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
320,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
321,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
322,actividades de enseñanza,servicio de alimento y bebida,instructor de seguridad alimentaria - nte inen 2 460: 2008,desconocida,6.0,250.0
323,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
324,actividades de enseñanza,enseñanza,coordinacion de centro infantil del buen vivir (cibv),desconocida,6.0,250.0
325,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
326,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
327,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
328,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
329,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
330,actividades de enseñanza,servicio de alimento y bebida,instructor de seguridad alimentaria - nte inen 2 460: 2008,desconocida,6.0,250.0
331,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
332,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
333,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
334,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
335,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
336,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
337,actividades de enseñanza,servicio de alimento y bebida,instructor de seguridad alimentaria - nte inen 2 460: 2008,desconocida,6.0,250.0
338,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
339,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
340,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
341,actividades de enseñanza,enseñanza,educacion de centro infantil del buen vivir,desconocida,6.0,250.0
342,actividades de enseñanza,servicio de alimento y bebida,instructor de seguridad alimentaria - nte inen 2 460: 2008,desconocida,6.0,250.0
343,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
344,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
345,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
346,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
347,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
348,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
349,actividades de enseñanza,enseñanza,educación en la modalidad de atención creciendo con nuestros hijos (cnh),desconocida,6.0,250.0
350,actividades de enseñanza,enseñanza,educación en la modalidad de atención creciendo con nuestros hijos (cnh),desconocida,6.0,250.0
351,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
352,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
353,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
354,actividades de enseñanza,servicio de alimento y bebida,instructor de seguridad alimentaria - nte inen 2 460: 2008,desconocida,6.0,250.0
355,actividades de enseñanza,enseñanza,educacion de centro infantil del buen vivir,desconocida,6.0,250.0
356,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
357,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
358,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
359,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
360,actividades de enseñanza,servicio de alimento y bebida,instructor de seguridad alimentaria - nte inen 2 460: 2008,desconocida,6.0,250.0
361,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
362,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
363,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
364,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
365,actividades de enseñanza,enseñanza,actividades de docencia en la metodología aprendizaje basado en proyectos abp,desconocida,6.0,250.0
366,actividades de enseñanza,enseñanza,formación de formadores,desconocida,6.0,250.0
